source_utility,document_type,cliente_nombre,no_servicio,cuenta,rmu,rpu,limite_pago,corte_a_partir,periodo_inicio,periodo_fin,tarifa,medidor,multiplicador,no_hilos,lectura_actual_kwh,lectura_anterior_kwh,kwh_total,importe_total,cargo_fijo,subtotal_energia,subtotal,iva,fac_del_periodo,total_linea,tiene_consumo_historico,historico_count,file_path,file_name,mall_folder,recibos_subgroup,recibos_year_folder,recibos_year,parse_status,parse_error,text_len,pdfplumber_text_len,used_ocr,text_source,text_source_reason,extracted_pages,parsed_at
CFE,cfe_bill,COMERCIAL IAC SA DE CV,109180256930,70DP52P016671560,20198180221,,2025-11-30,2025-12-01,2025-10-16,2025-11-13,GDBT,811CHBMULTIPLICADOR,1,3,,,,,368.95,5093.00,5347.25,855.56,,6710.98,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Vertiche/109180256930 (2).pdf,109180256930 (2).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Vertiche,,,ok,,5269,5269,False,pdfplumber,ok,2,2026-03-03T20:27:25
CFE,cfe_bill,COMERCIAL IAC SA DE CV,109180256930,70DP52P016671560,20198180221,,2025-11-01,2025-11-02,2025-09-15,2025-10-16,GDBT,811CHBMULTIPLICADOR,1,3,,,,,368.95,5606.00,5843.50,934.96,,7334.18,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Vertiche/109180256930 (3).pdf,109180256930 (3).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Vertiche,,,ok,,5323,5323,False,pdfplumber,ok,2,2026-03-03T20:27:25
CFE,cfe_bill,COMERCIAL IAC SA DE CV,109180256930,70DP52P016671560,20198180221,,2025-10-02,2025-10-03,2025-08-14,2025-09-15,GDBT,811CHBMULTIPLICADOR,1,3,,,,,368.95,7257.63,7489.30,1198.29,,9399.59,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Vertiche/109180256930 (4).pdf,109180256930 (4).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Vertiche,,,ok,,5326,5326,False,pdfplumber,ok,2,2026-03-03T20:27:26
CFE,cfe_bill,COMERCIAL IAC SA DE CV,109180256930,70DP52P016671560,20198180221,,2025-08-30,2025-08-31,2025-07-16,2025-08-14,GDBT,811CHBMULTIPLICADOR,1,3,,,,,368.95,6611.68,6848.00,1095.68,,8594.52,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Vertiche/109180256930 (5).pdf,109180256930 (5).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Vertiche,,,ok,,5291,5291,False,pdfplumber,ok,2,2026-03-03T20:27:26
CFE,cfe_bill,COMERCIAL IAC SA DE CV,109180256930,70DP52P016671560,20198180221,,2025-08-01,2025-08-02,2025-06-16,2025-07-16,GDBT,811CHBMULTIPLICADOR,1,3,,,,,368.95,6957.39,7179.81,1148.77,,9011.28,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Vertiche/109180256930 (6).pdf,109180256930 (6).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Vertiche,,,ok,,5247,5247,False,pdfplumber,ok,2,2026-03-03T20:27:26
CFE,cfe_bill,COMERCIAL IAC SA DE CV,109180256930,70DP52P016671560,20198180221,,2025-06-30,2025-07-01,2025-05-14,2025-06-16,GDBT,811CHBMULTIPLICADOR,1,3,,,,,368.95,10171.82,10361.58,1657.85,,13004.62,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Vertiche/109180256930 (7).pdf,109180256930 (7).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Vertiche,,,ok,,5276,5276,False,pdfplumber,ok,2,2026-03-03T20:27:27
CFE,cfe_bill,COMERCIAL IAC SA DE CV,109180256930,70DP52P016671560,20198180221,,2025-05-30,2025-05-31,2025-04-11,2025-05-14,GDBT,811CHBMULTIPLICADOR,1,3,,,,,368.95,8411.80,8622.70,1379.63,,10821.84,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Vertiche/109180256930 (8).pdf,109180256930 (8).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Vertiche,,,ok,,5297,5297,False,pdfplumber,ok,2,2026-03-03T20:27:27
CFE,cfe_bill,COMERCIAL IAC SA DE CV,109180256930,70DP52P016671560,20198180221,,2025-05-01,2025-05-02,2025-03-13,2025-04-11,GDBT,811CHBMULTIPLICADOR,1,3,,,,,368.95,5415.48,5662.96,906.07,,7107.35,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Vertiche/109180256930 (9).pdf,109180256930 (9).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Vertiche,,,ok,,3726,3726,False,pdfplumber,ok,2,2026-03-03T20:27:27
CFE,cfe_bill,COMERCIAL IAC SA DE CV,109180256930,70DP52P016671560,20198180221,,2026-01-26,2026-01-27,2025-12-15,2026-01-13,GDBT,811CHBMULTIPLICADOR,1,3,,,,,368.95,3659.56,3931.83,629.09,,4935.26,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Vertiche/109180256930.pdf,109180256930.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Vertiche,,,ok,,5138,5138,False,pdfplumber,ok,2,2026-03-03T20:27:28
CFE,cfe_bill,COMERCIAL IAC SA DE CV,109180256930,70DP52P016671560,20198180221,,2026-02-28,2026-03-01,2026-01-13,2026-02-13,GDBT,811CHBMULTIPLICADOR,1,3,,,,,427.19,3372.05,3704.26,592.68,,4649.10,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Vertiche/Vertiche.pdf,Vertiche.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Vertiche,,,ok,,5278,5278,False,pdfplumber,ok,2,2026-03-03T20:27:28
CFE,cfe_bill,VIAJES A MEXICO Y EL MUNDO SA,109151009711,16DP52P011620115,20198151027,,2025-10-26,2025-10-27,2025-08-11,2025-10-10,PDBT,722EVH,1,1,14483,14256,227,1278,73.78,944.75,1018.53,162.96,1181.49,1278.55,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Viajes a Mexico/109151009711 (1).pdf,109151009711 (1).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Viajes a Mexico,,,ok,,3611,3611,False,pdfplumber,ok,2,2026-03-03T20:27:29
CFE,cfe_bill,VIAJES A MEXICO Y EL MUNDO SA,109151009711,16DP52P011620115,20198151027,,2025-08-25,2025-08-26,2025-06-10,2025-08-11,PDBT,722EVH,1,1,14256,13997,259,1452,73.78,1082.83,1156.61,185.06,1341.67,1452.30,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Viajes a Mexico/109151009711 (2).pdf,109151009711 (2).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Viajes a Mexico,,,ok,,3543,3543,False,pdfplumber,ok,2,2026-03-03T20:27:29
CFE,cfe_bill,VIAJES A MEXICO Y EL MUNDO SA,109151009711,16DP52P011620115,20198151027,,2025-06-26,2025-06-27,2025-04-08,2025-06-10,PDBT,722EVH,1,1,13997,13690,307,1659,73.78,1248.52,1322.30,211.57,1533.87,1659.75,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Viajes a Mexico/109151009711 (3).pdf,109151009711 (3).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Viajes a Mexico,,,ok,,3569,3569,False,pdfplumber,ok,2,2026-03-03T20:27:30
CFE,cfe_bill,VIAJES A MEXICO Y EL MUNDO SA,109151009711,16DP52P011620115,20198151027,,2025-04-24,2025-04-25,2025-02-07,2025-04-08,PDBT,722EVH,1,1,13690,13496,194,1083,73.78,788.96,862.74,138.04,1000.78,1083.26,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Viajes a Mexico/109151009711 (4).pdf,109151009711 (4).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Viajes a Mexico,,,ok,,3621,3621,False,pdfplumber,ok,2,2026-03-03T20:27:31
CFE,cfe_bill,VIAJES A MEXICO Y EL MUNDO SA,109151009711,16DP52P011620115,20198151027,,2025-12-25,2025-12-26,2025-10-10,2025-12-09,PDBT,722EVH,1,1,14669,14483,186,1043,73.78,757.18,830.96,132.95,963.91,1043.40,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Viajes a Mexico/109151009711.pdf,109151009711.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Viajes a Mexico,,,ok,,3614,3614,False,pdfplumber,ok,2,2026-03-03T20:27:31
CFE,cfe_bill,VIAJES A MEXICO Y EL MUNDO SA,109151009711,16DP52P011620115,20198151027,,2026-02-26,2026-02-27,2025-12-09,2026-02-09,PDBT,722EVH,1,1,14870,14669,201,1071,85.44,768.19,853.63,136.58,990.21,1071.70,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Viajes a Mexico/109151009711_.pdf,109151009711_.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Viajes a Mexico,,,ok,,3581,3581,False,pdfplumber,ok,2,2026-03-03T20:27:32
CFE,cfe_bill,,,16DP52P011620115,20198151027,,2026-02-26,,,,,,,,14870,14669,201,,85.44,768.19,853.63,136.58,990.21,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Viajes a Mexico/Viajes a México.pdf,Viajes a México.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Viajes a Mexico,,,ok,,4310,0,True,ocr,too_short<80,2,2026-03-03T20:27:58
CFE,cfe_bill,WING SAN LUIS S.A. DE C.V.,109151001850,70DP52P016671640,20198151006,,2025-12-29,2025-12-30,2025-11-13,2025-12-15,GDMTO,CFU966MULTIPLICADOR,1,3,,,,,388.37,27379.70,30136.13,4821.78,,37821.00,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Wingstop/109151001850 (1).pdf,109151001850 (1).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Wingstop,,,ok,,5373,5373,False,pdfplumber,ok,2,2026-03-03T20:27:58
CFE,cfe_bill,WING SAN LUIS S.A. DE C.V.,109151001850,70DP52P016671640,20198151006,,2025-03-30,2025-03-31,2025-02-13,2025-03-13,GDMTO,CFU966MULTIPLICADOR,1,3,,,,,339.82,22519.12,24621.82,3939.49,,30901.17,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Wingstop/109151001850 (10).pdf,109151001850 (10).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Wingstop,,,ok,,5239,5239,False,pdfplumber,ok,2,2026-03-03T20:27:58
CFE,cfe_bill,WING SAN LUIS S.A. DE C.V.,109151001850,70DP52P016671640,20198151006,,2025-11-30,2025-12-01,2025-10-16,2025-11-13,GDMTO,CFU966MULTIPLICADOR,1,3,,,,,339.82,26827.72,29401.25,4704.20,,36899.16,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Wingstop/109151001850 (2).pdf,109151001850 (2).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Wingstop,,,ok,,5382,5382,False,pdfplumber,ok,2,2026-03-03T20:27:59
CFE,cfe_bill,WING SAN LUIS S.A. DE C.V.,109151001850,70DP52P016671640,20198151006,,2025-11-01,2025-11-02,2025-09-15,2025-10-16,GDMTO,CFU966MULTIPLICADOR,1,3,,,,,376.23,32412.99,35217.59,5634.81,,44198.59,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Wingstop/109151001850 (3).pdf,109151001850 (3).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Wingstop,,,ok,,5405,5405,False,pdfplumber,ok,2,2026-03-03T20:27:59
CFE,cfe_bill,WING SAN LUIS S.A. DE C.V.,109151001850,70DP52P016671640,20198151006,,2025-10-02,2025-10-03,2025-08-14,2025-09-15,GDMTO,CFU966MULTIPLICADOR,1,3,,,,,388.37,33688.13,36739.24,5878.28,,46108.52,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Wingstop/109151001850 (4).pdf,109151001850 (4).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Wingstop,,,ok,,5380,5380,False,pdfplumber,ok,2,2026-03-03T20:27:59
CFE,cfe_bill,WING SAN LUIS S.A. DE C.V.,109151001850,70DP52P016671640,20198151006,,2025-08-30,2025-08-31,2025-07-16,2025-08-14,GDMTO,CFU966MULTIPLICADOR,1,3,,,,,351.96,29128.51,31754.01,5080.64,,39851.77,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Wingstop/109151001850 (5).pdf,109151001850 (5).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Wingstop,,,ok,,5385,5385,False,pdfplumber,ok,2,2026-03-03T20:28:00
CFE,cfe_bill,WING SAN LUIS S.A. DE C.V.,109151001850,70DP52P016671640,20198151006,,2025-08-01,2025-08-02,2025-06-16,2025-07-16,GDMTO,CFU966MULTIPLICADOR,1,3,,,,,364.09,29336.37,31900.08,5104.01,,40035.49,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Wingstop/109151001850 (6).pdf,109151001850 (6).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Wingstop,,,ok,,5347,5347,False,pdfplumber,ok,2,2026-03-03T20:28:00
CFE,cfe_bill,WING SAN LUIS S.A. DE C.V.,109151001850,70DP52P016671640,20198151006,,2025-06-30,2025-07-01,2025-05-14,2025-06-16,GDMTO,CFU966MULTIPLICADOR,1,3,,,,,400.50,38073.18,41087.59,6574.01,,51565.89,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Wingstop/109151001850 (7).pdf,109151001850 (7).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Wingstop,,,ok,,5401,5401,False,pdfplumber,ok,2,2026-03-03T20:28:00
CFE,cfe_bill,WING SAN LUIS S.A. DE C.V.,109151001850,70DP52P016671640,20198151006,,2025-05-30,2025-05-31,2025-04-11,2025-05-14,GDMTO,CFU966MULTIPLICADOR,1,3,,,,,400.50,33906.29,36602.60,5856.42,,45936.97,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Wingstop/109151001850 (8).pdf,109151001850 (8).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Wingstop,,,ok,,5404,5404,False,pdfplumber,ok,2,2026-03-03T20:28:01
CFE,cfe_bill,WING SAN LUIS S.A. DE C.V.,109151001850,70DP52P016671640,20198151006,,2025-05-01,2025-05-02,2025-03-13,2025-04-11,GDMTO,CFU966MULTIPLICADOR,1,3,,,,,351.96,25032.64,27394.05,4383.05,,34379.70,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Wingstop/109151001850 (9).pdf,109151001850 (9).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Wingstop,,,ok,,3853,3853,False,pdfplumber,ok,2,2026-03-03T20:28:01
CFE,cfe_bill,WING SAN LUIS S.A. DE C.V.,109151001850,70DP52P016671640,20198151006,,2026-01-26,2026-01-27,2025-12-15,2026-01-13,GDMTO,CFU966MULTIPLICADOR,1,3,,,,,376.86,20920.36,23243.79,3719.01,,29170.96,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Wingstop/109151001850.pdf,109151001850.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Wingstop,,,ok,,5202,5202,False,pdfplumber,ok,2,2026-03-03T20:28:01
CFE,cfe_bill,WING SAN LUIS S.A. DE C.V.,109151001850,70DP52P016671640,20198151006,,2026-02-28,2026-03-01,2026-01-13,2026-02-13,GDMTO,CFU966MULTIPLICADOR,1,3,,,,,435.62,21495.32,23935.43,3829.67,,30039.93,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Wingstop/109151001850_.pdf,109151001850_.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Wingstop,,,ok,,5333,5333,False,pdfplumber,ok,2,2026-03-03T20:28:02
CFE,cfe_bill,WING SAN LUIS S.A. DE C.V.,109151001850,70DP52P016671640,20198151006,,2026-02-28,2026-03-01,2026-01-13,2026-02-13,GDMTO,CFU966MULTIPLICADOR,1,3,,,,,435.62,21495.32,23935.43,3829.67,,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Wingstop/Wing Stop.pdf,Wing Stop.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Wingstop,,,ok,,5723,0,True,ocr,too_short<80,2,2026-03-03T20:28:10
CFE,cfe_bill,ZAVALA CORDOVA DANIELA ALEJAND,109201250911,16DP52P011620169,20198201202,,2025-10-26,2025-10-27,2025-08-11,2025-10-10,PDBT,HML245,1,2,11156,9369,1787,9426,73.78,7437.31,7511.09,1201.77,8712.86,9426.70,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Winners/109201250911 (1).pdf,109201250911 (1).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Winners,,,ok,,3625,3625,False,pdfplumber,ok,2,2026-03-03T20:28:11
CFE,cfe_bill,ZAVALA CORDOVA DANIELA ALEJAND,109201250911,16DP52P011620169,20198201202,,2025-08-25,2025-08-26,2025-06-10,2025-08-11,PDBT,HML245,1,2,9369,7685,1684,8929,73.78,7040.47,7114.25,1138.28,8252.53,8929.29,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Winners/109201250911 (2).pdf,109201250911 (2).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Winners,,,ok,,3541,3541,False,pdfplumber,ok,2,2026-03-03T20:28:11
CFE,cfe_bill,ZAVALA CORDOVA DANIELA ALEJAND,109201250911,16DP52P011620169,20198201202,,2025-06-26,2025-06-27,2025-04-08,2025-06-10,PDBT,HML245,1,2,7685,5941,1744,8993,73.78,7092.51,7166.29,1146.61,8312.90,8993.91,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Winners/109201250911 (3).pdf,109201250911 (3).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Winners,,,ok,,3573,3573,False,pdfplumber,ok,2,2026-03-03T20:28:12
CFE,cfe_bill,ZAVALA CORDOVA DANIELA ALEJAND,109201250911,16DP52P011620169,20198201202,,2025-04-24,2025-04-25,2025-02-07,2025-04-08,PDBT,HML245,1,2,5941,4395,1546,7983,73.78,6287.27,6361.05,1017.77,7378.82,7983.21,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Winners/109201250911 (4).pdf,109201250911 (4).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Winners,,,ok,,3641,3641,False,pdfplumber,ok,2,2026-03-03T20:28:13
CFE,cfe_bill,ZAVALA CORDOVA DANIELA ALEJAND,109201250911,16DP52P011620169,20198201202,,2025-12-25,2025-12-26,2025-10-10,2025-12-09,PDBT,HML245,1,2,12757,11156,1601,8272,73.78,6517.51,6591.29,1054.61,7645.90,8272.77,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Winners/109201250911.pdf,109201250911.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Winners,,,ok,,3630,3630,False,pdfplumber,ok,2,2026-03-03T20:28:13
CFE,cfe_bill,ZAVALA CORDOVA DANIELA ALEJAND,109201250911,16DP52P011620169,20198201202,,2026-02-26,2026-02-27,2025-12-09,2026-02-09,PDBT,HML245,1,2,14449,12757,1692,8223,85.44,6466.48,6551.92,1048.31,7600.23,8223.43,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Winners/109201250911_.pdf,109201250911_.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Winners,,,ok,,3618,3618,False,pdfplumber,ok,2,2026-03-03T20:28:14
CFE,cfe_bill,,10920125091,,,,,,,,,,,,14449,12757,1692,,85.44,6466.48,6551.92,1048.34,,,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Winners/Winners.pdf,Winners.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Winners,,,ok,,3616,0,True,ocr,too_short<80,2,2026-03-03T20:28:17
CFE,cfe_bill,CANTINA LA TERRAZA GRILL SA DE,109170709022,70DP52P016671700,20196170721,,2026-01-26,2026-01-27,2025-12-15,2026-01-13,GDMTO,PT219FMULTIPLICADOR,1,3,,,,,376.86,4938.24,5627.41,900.39,,6520.57,False,0,/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Cerveceria Chapultepec.pdf,Cerveceria Chapultepec.pdf,08. V1_Espacio Aguascalientes,,,,ok,,3646,3646,False,pdfplumber,ok,2,2026-03-03T20:28:18
CFE,cfe_bill,AT&T COM DIG S DE RL DE CV,721181210523,12DK14D9D1212320,70600181214,,2025-12-26,2025-12-27,2025-10-07,2025-12-09,PDBT,320DKG,1,3,13702,5810,7892,39635,80.22,31883.68,31963.90,5114.22,37078.12,39635.79,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/10. V1_Pabellón Salina Cruz/7. Recibos CFE/Salina Cruz - AT&T/721181210523 (1).pdf,721181210523 (1).pdf,10. V1_Pabellón Salina Cruz,Salina Cruz - AT&T,,,ok,,3629,3629,False,pdfplumber,ok,2,2026-03-03T20:28:18
CFE,cfe_bill,AT&T COM DIG S DE RL DE CV,721181210523,12DK14D9D1212320,70600181214,,2025-10-24,2025-10-25,2025-08-06,2025-10-07,PDBT,320DKG,1,3,5810,96387,9423,48275,80.22,38851.02,38931.24,6229.00,45160.24,48275.56,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/10. V1_Pabellón Salina Cruz/7. Recibos CFE/Salina Cruz - AT&T/721181210523 (2).pdf,721181210523 (2).pdf,10. V1_Pabellón Salina Cruz,Salina Cruz - AT&T,,,ok,,3621,3621,False,pdfplumber,ok,2,2026-03-03T20:28:19
CFE,cfe_bill,AT&T COM DIG S DE RL DE CV,721181210523,12DK14D9D1212320,70600181214,,2025-08-24,2025-08-25,2025-06-06,2025-08-06,PDBT,320DKG,1,3,96387,87069,9318,47933,80.22,38575.60,38655.82,6184.93,44840.75,47933.82,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/10. V1_Pabellón Salina Cruz/7. Recibos CFE/Salina Cruz - AT&T/721181210523 (3).pdf,721181210523 (3).pdf,10. V1_Pabellón Salina Cruz,Salina Cruz - AT&T,,,ok,,3588,3588,False,pdfplumber,ok,2,2026-03-03T20:28:20
CFE,cfe_bill,AT&T COM DIG S DE RL DE CV,721181210523,12DK14D9D1212320,70600181214,,2025-06-24,2025-06-25,2025-04-07,2025-06-06,PDBT,320DKG,1,3,87069,77452,9617,48228,80.22,38813.26,38893.48,6222.96,45116.44,48228.60,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/10. V1_Pabellón Salina Cruz/7. Recibos CFE/Salina Cruz - AT&T/721181210523 (4).pdf,721181210523 (4).pdf,10. V1_Pabellón Salina Cruz,Salina Cruz - AT&T,,,ok,,3602,3602,False,pdfplumber,ok,2,2026-03-03T20:28:20
CFE,cfe_bill,AT&T COM DIG S DE RL DE CV,721181210523,12DK14D9D1212320,70600181214,,2025-04-24,2025-04-25,2025-02-06,2025-04-07,PDBT,320DKG,1,3,77452,69359,8093,40601,80.22,32662.53,32742.75,5238.84,37981.59,40601.68,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/10. V1_Pabellón Salina Cruz/7. Recibos CFE/Salina Cruz - AT&T/721181210523 (5).pdf,721181210523 (5).pdf,10. V1_Pabellón Salina Cruz,Salina Cruz - AT&T,,,ok,,3597,3597,False,pdfplumber,ok,2,2026-03-03T20:28:21
CFE,cfe_bill,AT&T COM DIG S DE RL DE CV,721181210523,12DK14D9D1212320,70600181214,,2026-02-22,2026-02-23,2025-12-09,2026-02-06,PDBT,320DKG,1,3,19878,13702,6176,29224,97.46,23470.03,23567.49,3770.80,27338.29,29224.48,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/10. V1_Pabellón Salina Cruz/7. Recibos CFE/Salina Cruz - AT&T/721181210523.pdf,721181210523.pdf,10. V1_Pabellón Salina Cruz,Salina Cruz - AT&T,,,ok,,3604,3604,False,pdfplumber,ok,2,2026-03-03T20:28:21
CFE,cfe_bill,AT&T COM DIG S DE RL DE CV,721181210523,12DK14D9D1212320,70600181214,,2026-02-22,2026-02-23,2025-12-09,2026-02-06,PDBT,320DKG,1,3,19878,13702,6176,29224,97.46,23470.03,23567.49,3770.80,27338.29,29224.48,True,11,/Users/jjesusricojericomelgoiza/Allux_Fraternity/10. V1_Pabellón Salina Cruz/7. Recibos CFE/Salina Cruz - AT&T/AT&T .pdf,AT&T .pdf,10. V1_Pabellón Salina Cruz,Salina Cruz - AT&T,,,ok,,3544,3544,False,pdfplumber,ok,2,2026-03-03T20:28:22
